"DIM1","Vanus","DIM3","Sugu","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"83","83","3","Naised","1978","1978",2417,,
"83","83","3","Naised","1979","1979",2620,,
"83","83","3","Naised","1980","1980",2625,,
"83","83","3","Naised","1981","1981",2496,,
"83","83","3","Naised","1982","1982",2920,,
"83","83","3","Naised","1983","1983",2822,,
"83","83","3","Naised","1984","1984",3241,,
"83","83","3","Naised","1985","1985",3003,,
"83","83","3","Naised","1986","1986",3220,,
"83","83","3","Naised","1987","1987",3227,,
"83","83","3","Naised","1988","1988",3170,,
"83","83","3","Naised","1989","1989",3171,,
"83","83","3","Naised","1990","1990",3332,,
"83","83","3","Naised","1991","1991",3231,,
"83","83","3","Naised","1992","1992",3298,,
"83","83","3","Naised","1993","1993",3311,,
"83","83","3","Naised","1994","1994",3586,,
"83","83","3","Naised","1995","1995",3388,,
"83","83","3","Naised","1996","1996",3398,,
"83","83","3","Naised","1997","1997",3272,,
"83","83","3","Naised","1998","1998",3382,,
"83","83","3","Naised","1999","1999",2817,,
"16","16","2","Mehed","1950","1950",7122,,
"16","16","2","Mehed","1951","1951",7233,,
"16","16","2","Mehed","1952","1952",8133,,
"16","16","2","Mehed","1953","1953",8758,,
"16","16","2","Mehed","1954","1954",10350,,
"16","16","2","Mehed","1955","1955",10046,,
"16","16","2","Mehed","1956","1956",9128,,
"16","16","2","Mehed","1957","1957",8621,,
"16","16","2","Mehed","1958","1958",9690,,
"16","16","2","Mehed","1959","1959",8132,,
"16","16","2","Mehed","1960","1960",7199,,
"16","16","2","Mehed","1961","1961",7377,,
"16","16","2","Mehed","1962","1962",7182,,
"16","16","2","Mehed","1963","1963",8687,,
"16","16","2","Mehed","1964","1964",9663,,
"16","16","2","Mehed","1965","1965",10154,,
"16","16","2","Mehed","1966","1966",10208,,
"16","16","2","Mehed","1967","1967",9858,,
"16","16","2","Mehed","1968","1968",10277,,
"16","16","2","Mehed","1969","1969",9707,,
"16","16","2","Mehed","1970","1970",9811,,
"16","16","2","Mehed","1971","1971",10418,,
"16","16","2","Mehed","1972","1972",10516,,
"16","16","2","Mehed","1973","1973",10202,,
"16","16","2","Mehed","1974","1974",10399,,
"16","16","2","Mehed","1975","1975",10578,,
"16","16","2","Mehed","1976","1976",11067,,
"16","16","2","Mehed","1977","1977",10977,,
"16","16","2","Mehed","1978","1978",10443,,
"16","16","2","Mehed","1979","1979",10709,,
"16","16","2","Mehed","1980","1980",10282,,
"16","16","2","Mehed","1981","1981",10079,,
"16","16","2","Mehed","1982","1982",9663,,
"16","16","2","Mehed","1983","1983",9776,,
"16","16","2","Mehed","1984","1984",9517,,
"16","16","2","Mehed","1985","1985",10587,,
"16","16","2","Mehed","1986","1986",10786,,
"16","16","2","Mehed","1987","1987",11224,,
"16","16","2","Mehed","1988","1988",11643,,
"16","16","2","Mehed","1989","1989",11481,,
"16","16","2","Mehed","1990","1990",11062,,
"16","16","2","Mehed","1991","1991",10910,,
"16","16","2","Mehed","1992","1992",11027,,
"16","16","2","Mehed","1993","1993",10790,,
"16","16","2","Mehed","1994","1994",10580,,
"16","16","2","Mehed","1995","1995",10183,,
"16","16","2","Mehed","1996","1996",10224,,
"16","16","2","Mehed","1997","1997",10179,,
"16","16","2","Mehed","1998","1998",10566,,
"16","16","2","Mehed","1999","1999",10443,,
"26","26","3","Naised","1950","1950",10231,,
"26","26","3","Naised","1951","1951",10024,,
"26","26","3","Naised","1952","1952",10330,,
"26","26","3","Naised","1953","1953",10973,,
"26","26","3","Naised","1954","1954",10214,,
"26","26","3","Naised","1955","1955",12019,,
"26","26","3","Naised","1956","1956",10407,,
"26","26","3","Naised","1957","1957",11302,,
"26","26","3","Naised","1958","1958",10714,,
"26","26","3","Naised","1959","1959",10731,,
"26","26","3","Naised","1960","1960",9802,,
"26","26","3","Naised","1961","1961",9280,,
"26","26","3","Naised","1962","1962",9826,,
"26","26","3","Naised","1963","1963",10795,,
"26","26","3","Naised","1964","1964",11186,,
"26","26","3","Naised","1965","1965",11028,,
"26","26","3","Naised","1966","1966",11087,,
"26","26","3","Naised","1967","1967",10071,,
"26","26","3","Naised","1968","1968",11478,,
"26","26","3","Naised","1969","1969",9239,,
"26","26","3","Naised","1970","1970",7705,,
"26","26","3","Naised","1971","1971",8068,,
"26","26","3","Naised","1972","1972",8206,,
"26","26","3","Naised","1973","1973",10259,,
"26","26","3","Naised","1974","1974",10764,,
"26","26","3","Naised","1975","1975",11168,,
"26","26","3","Naised","1976","1976",11588,,
"26","26","3","Naised","1977","1977",11010,,
"26","26","3","Naised","1978","1978",11501,,
"26","26","3","Naised","1979","1979",11635,,
"26","26","3","Naised","1980","1980",11168,,
"26","26","3","Naised","1981","1981",11896,,
"26","26","3","Naised","1982","1982",12136,,
"26","26","3","Naised","1983","1983",11749,,
"26","26","3","Naised","1984","1984",11610,,
"26","26","3","Naised","1985","1985",12012,,
"26","26","3","Naised","1986","1986",11933,,
"26","26","3","Naised","1987","1987",12240,,
"26","26","3","Naised","1988","1988",12170,,
"26","26","3","Naised","1989","1989",11588,,
"26","26","3","Naised","1990","1990",11050,,
"26","26","3","Naised","1991","1991",10841,,
"26","26","3","Naised","1992","1992",10243,,
"26","26","3","Naised","1993","1993",9551,,
"26","26","3","Naised","1994","1994",9370,,
"26","26","3","Naised","1995","1995",9458,,
"26","26","3","Naised","1996","1996",9730,,
"26","26","3","Naised","1997","1997",9815,,
"26","26","3","Naised","1998","1998",9749,,
"26","26","3","Naised","1999","1999",9484,,
"56","56","2","Mehed","1950","1950",4034,,
"56","56","2","Mehed","1951","1951",4015,,
"56","56","2","Mehed","1952","1952",4252,,
"56","56","2","Mehed","1953","1953",4456,,
"56","56","2","Mehed","1954","1954",4334,,
"56","56","2","Mehed","1955","1955",4878,,
"56","56","2","Mehed","1956","1956",4895,,
"56","56","2","Mehed","1957","1957",5366,,
"56","56","2","Mehed","1958","1958",5065,,
"56","56","2","Mehed","1959","1959",5682,,
"56","56","2","Mehed","1960","1960",5698,,
"56","56","2","Mehed","1961","1961",5683,,
"56","56","2","Mehed","1962","1962",5496,,
"56","56","2","Mehed","1963","1963",6092,,
"56","56","2","Mehed","1964","1964",5696,,
"56","56","2","Mehed","1965","1965",5595,,
"56","56","2","Mehed","1966","1966",5815,,
"56","56","2","Mehed","1967","1967",6013,,
"56","56","2","Mehed","1968","1968",5960,,
"56","56","2","Mehed","1969","1969",6090,,
"56","56","2","Mehed","1970","1970",5719,,
"56","56","2","Mehed","1971","1971",5914,,
"56","56","2","Mehed","1972","1972",5048,,
"56","56","2","Mehed","1973","1973",4147,,
"56","56","2","Mehed","1974","1974",3691,,
"56","56","2","Mehed","1975","1975",5127,,
"56","56","2","Mehed","1976","1976",4562,,
"56","56","2","Mehed","1977","1977",4871,,
"56","56","2","Mehed","1978","1978",5574,,
"56","56","2","Mehed","1979","1979",5877,,
"56","56","2","Mehed","1980","1980",6219,,
"56","56","2","Mehed","1981","1981",6371,,
"56","56","2","Mehed","1982","1982",6576,,
"56","56","2","Mehed","1983","1983",7501,,
"56","56","2","Mehed","1984","1984",8906,,
"56","56","2","Mehed","1985","1985",8675,,
"56","56","2","Mehed","1986","1986",8531,,
"56","56","2","Mehed","1987","1987",9010,,
"56","56","2","Mehed","1988","1988",8669,,
"56","56","2","Mehed","1989","1989",8682,,
"56","56","2","Mehed","1990","1990",7647,,
"56","56","2","Mehed","1991","1991",7534,,
"56","56","2","Mehed","1992","1992",8161,,
"56","56","2","Mehed","1993","1993",8255,,
"56","56","2","Mehed","1994","1994",8819,,
"56","56","2","Mehed","1995","1995",8577,,
"56","56","2","Mehed","1996","1996",8327,,
"56","56","2","Mehed","1997","1997",7676,,
"56","56","2","Mehed","1998","1998",8408,,
"56","56","2","Mehed","1999","1999",7003,,
"000","Kokku","2","Mehed","1950","1950",432506,,
"000","Kokku","2","Mehed","1951","1951",447177,,
"000","Kokku","2","Mehed","1952","1952",460175,,
"000","Kokku","2","Mehed","1953","1953",470927,,
"000","Kokku","2","Mehed","1954","1954",486088,,
"000","Kokku","2","Mehed","1955","1955",496035,,
"000","Kokku","2","Mehed","1956","1956",503586,,
"000","Kokku","2","Mehed","1957","1957",507687,,
"000","Kokku","2","Mehed","1958","1958",515564,,
"000","Kokku","2","Mehed","1959","1959",523118,,
"000","Kokku","2","Mehed","1960","1960",532034,,
"000","Kokku","2","Mehed","1961","1961",538783,,
"000","Kokku","2","Mehed","1962","1962",547734,,
"000","Kokku","2","Mehed","1963","1963",557386,,
"000","Kokku","2","Mehed","1964","1964",567580,,
"000","Kokku","2","Mehed","1965","1965",578142,,
"000","Kokku","2","Mehed","1966","1966",588549,,
"000","Kokku","2","Mehed","1967","1967",595864,,
"000","Kokku","2","Mehed","1968","1968",601452,,
"000","Kokku","2","Mehed","1969","1969",611290,,
"000","Kokku","2","Mehed","1970","1970",618455,,
"000","Kokku","2","Mehed","1971","1971",626720,,
"000","Kokku","2","Mehed","1972","1972",635786,,
"000","Kokku","2","Mehed","1973","1973",643439,,
"000","Kokku","2","Mehed","1974","1974",650352,,
"000","Kokku","2","Mehed","1975","1975",656622,,
"000","Kokku","2","Mehed","1976","1976",662555,,
"000","Kokku","2","Mehed","1977","1977",667676,,
"000","Kokku","2","Mehed","1978","1978",673379,,
"000","Kokku","2","Mehed","1979","1979",677274,,
"000","Kokku","2","Mehed","1980","1980",681573,,
"000","Kokku","2","Mehed","1981","1981",686506,,
"000","Kokku","2","Mehed","1982","1982",692408,,
"000","Kokku","2","Mehed","1983","1983",697982,,
"000","Kokku","2","Mehed","1984","1984",703214,,
"000","Kokku","2","Mehed","1985","1985",708088,,
"000","Kokku","2","Mehed","1986","1986",713979,,
"000","Kokku","2","Mehed","1987","1987",720578,,
"000","Kokku","2","Mehed","1988","1988",727183,,
"000","Kokku","2","Mehed","1989","1989",731392,,
"000","Kokku","2","Mehed","1990","1990",734538,,
"000","Kokku","2","Mehed","1991","1991",733549,,
"000","Kokku","2","Mehed","1992","1992",726755,,
"000","Kokku","2","Mehed","1993","1993",703305,,
"000","Kokku","2","Mehed","1994","1994",686000,,
"000","Kokku","2","Mehed","1995","1995",671264,,
"000","Kokku","2","Mehed","1996","1996",659355,,
"000","Kokku","2","Mehed","1997","1997",649490,,
"000","Kokku","2","Mehed","1998","1998",642999,,
"000","Kokku","2","Mehed","1999","1999",636259,,
"34","34","1","Mehed ja naised","1950","1950",12525,,
"34","34","1","Mehed ja naised","1951","1951",10843,,
"34","34","1","Mehed ja naised","1952","1952",9006,,
"34","34","1","Mehed ja naised","1953","1953",13177,,
"34","34","1","Mehed ja naised","1954","1954",11563,,
"34","34","1","Mehed ja naised","1955","1955",13965,,
"34","34","1","Mehed ja naised","1956","1956",14963,,
"34","34","1","Mehed ja naised","1957","1957",16479,,
"34","34","1","Mehed ja naised","1958","1958",17902,,
"34","34","1","Mehed ja naised","1959","1959",17542,,
"34","34","1","Mehed ja naised","1960","1960",18209,,
"34","34","1","Mehed ja naised","1961","1961",19978,,
"34","34","1","Mehed ja naised","1962","1962",20413,,
"34","34","1","Mehed ja naised","1963","1963",22209,,
"34","34","1","Mehed ja naised","1964","1964",21181,,
"34","34","1","Mehed ja naised","1965","1965",22404,,
"34","34","1","Mehed ja naised","1966","1966",21578,,
"34","34","1","Mehed ja naised","1967","1967",21759,,
"34","34","1","Mehed ja naised","1968","1968",19367,,
"34","34","1","Mehed ja naised","1969","1969",19134,,
"34","34","1","Mehed ja naised","1970","1970",20271,,
"34","34","1","Mehed ja naised","1971","1971",21539,,
"34","34","1","Mehed ja naised","1972","1972",23496,,
"34","34","1","Mehed ja naised","1973","1973",23035,,
"34","34","1","Mehed ja naised","1974","1974",23053,,
"34","34","1","Mehed ja naised","1975","1975",21177,,
"34","34","1","Mehed ja naised","1976","1976",23539,,
"34","34","1","Mehed ja naised","1977","1977",18871,,
"34","34","1","Mehed ja naised","1978","1978",15932,,
"34","34","1","Mehed ja naised","1979","1979",16206,,
"34","34","1","Mehed ja naised","1980","1980",16194,,
"34","34","1","Mehed ja naised","1981","1981",20367,,
"34","34","1","Mehed ja naised","1982","1982",21180,,
"34","34","1","Mehed ja naised","1983","1983",22527,,
"34","34","1","Mehed ja naised","1984","1984",23562,,
"34","34","1","Mehed ja naised","1985","1985",22366,,
"34","34","1","Mehed ja naised","1986","1986",23160,,
"34","34","1","Mehed ja naised","1987","1987",23322,,
"34","34","1","Mehed ja naised","1988","1988",22964,,
"34","34","1","Mehed ja naised","1989","1989",24237,,
"34","34","1","Mehed ja naised","1990","1990",24395,,
"34","34","1","Mehed ja naised","1991","1991",23759,,
"34","34","1","Mehed ja naised","1992","1992",23469,,
"34","34","1","Mehed ja naised","1993","1993",22667,,
"34","34","1","Mehed ja naised","1994","1994",22060,,
"34","34","1","Mehed ja naised","1995","1995",21723,,
"34","34","1","Mehed ja naised","1996","1996",21120,,
"34","34","1","Mehed ja naised","1997","1997",20161,,
"34","34","1","Mehed ja naised","1998","1998",18907,,
"34","34","1","Mehed ja naised","1999","1999",18712,,
"74","74","3","Naised","1950","1950",3619,,
"74","74","3","Naised","1951","1951",3578,,
"74","74","3","Naised","1952","1952",3515,,
"74","74","3","Naised","1953","1953",3657,,
"74","74","3","Naised","1954","1954",3811,,
"74","74","3","Naised","1955","1955",4021,,
"74","74","3","Naised","1956","1956",3684,,
"74","74","3","Naised","1957","1957",4056,,
"74","74","3","Naised","1958","1958",4293,,
"74","74","3","Naised","1959","1959",4370,,
"74","74","3","Naised","1960","1960",4601,,
"74","74","3","Naised","1961","1961",4646,,
"74","74","3","Naised","1962","1962",4196,,
"74","74","3","Naised","1963","1963",4997,,
"74","74","3","Naised","1964","1964",4759,,
"74","74","3","Naised","1965","1965",4908,,
"74","74","3","Naised","1966","1966",4895,,
"74","74","3","Naised","1967","1967",5092,,
"74","74","3","Naised","1968","1968",5060,,
"74","74","3","Naised","1969","1969",5002,,
"74","74","3","Naised","1970","1970",5405,,
"74","74","3","Naised","1971","1971",5455,,
"74","74","3","Naised","1972","1972",5413,,
"74","74","3","Naised","1973","1973",5847,,
"74","74","3","Naised","1974","1974",5797,,
"74","74","3","Naised","1975","1975",6538,,
"74","74","3","Naised","1976","1976",6097,,
"74","74","3","Naised","1977","1977",6380,,
"74","74","3","Naised","1978","1978",6324,,
"74","74","3","Naised","1979","1979",6342,,
"74","74","3","Naised","1980","1980",6286,,
"74","74","3","Naised","1981","1981",6528,,
"74","74","3","Naised","1982","1982",6528,,
"74","74","3","Naised","1983","1983",6577,,
"74","74","3","Naised","1984","1984",6658,,
"74","74","3","Naised","1985","1985",6974,,
"74","74","3","Naised","1986","1986",6765,,
"74","74","3","Naised","1987","1987",6893,,
"74","74","3","Naised","1988","1988",6555,,
"74","74","3","Naised","1989","1989",6469,,
"74","74","3","Naised","1990","1990",5418,,
"74","74","3","Naised","1991","1991",4458,,
"74","74","3","Naised","1992","1992",4097,,
"74","74","3","Naised","1993","1993",5161,,
"74","74","3","Naised","1994","1994",4776,,
"74","74","3","Naised","1995","1995",5052,,
"74","74","3","Naised","1996","1996",6262,,
"74","74","3","Naised","1997","1997",6711,,
"74","74","3","Naised","1998","1998",7154,,
"74","74","3","Naised","1999","1999",7157,,
"88","Vanus teadmata","1","Mehed ja naised","1950","1950",0,,
"88","Vanus teadmata","1","Mehed ja naised","1951","1951",0,,
"88","Vanus teadmata","1","Mehed ja naised","1952","1952",0,,
